Date,open,high,low,close,volume
2024-03-20,13.518,14.04,13.464,13.912,1425821
2024-03-21,14.358,14.49,14.048,14.048,3471359
2024-03-22,13.85,14.08,13.574,13.574,1477191
2024-03-25,13.59,13.684,13.418,13.66,870346
2024-03-26,13.65,13.946,13.584,13.9,1140084
2024-03-27,13.8,13.942,13.762,13.88,706480
2024-03-28,13.93,14.036,13.712,13.738,1153370
2024-04-02,13.775,14.475,13.765,13.8,2262278
2024-04-03,13.72,14.34,13.605,14.285,2558177
2024-04-04,14.34,15.21,14.29,15.085,3632250
2024-04-05,14.785,14.95,14.665,14.715,2180819
2024-04-08,14.67,14.81,14.46,14.49,2623682
2024-04-09,14.395,14.97,14.26,14.55,3618073
2024-04-10,14.89,15.29,14.495,15.05,6352516
2024-04-11,14.91,15.05,14.28,14.41,4885484
2024-04-12,14.7,15.52,14.655,14.865,8996297
2024-04-15,14.82,15.21,14.625,14.65,3338410
2024-04-16,14.42,14.53,13.94,13.94,2905307
2024-04-17,13.5,13.635,13.04,13.32,6390192
2024-04-18,13.36,14.12,13.295,14.08,3436901
2024-04-19,13.79,14.0,13.36,13.36,2123091
2024-04-22,13.5,13.78,13.275,13.55,1673762
2024-04-23,13.705,14.135,13.65,13.97,2106904
2024-04-24,14.0,14.455,13.89,14.1,1477065
2024-04-25,14.1,14.53,13.86,14.01,2412741
2024-04-26,14.215,14.285,13.815,13.975,1643771
2024-04-29,14.1,14.425,13.99,14.2,1798628
2024-04-30,14.195,14.23,13.82,13.87,1563751
2024-05-02,13.75,13.915,13.565,13.68,1253430
2024-05-03,13.765,14.245,13.715,13.8,1555052
2024-05-06,13.795,13.92,13.665,13.92,965215
2024-05-07,13.97,14.0,13.36,13.495,2512766
2024-05-08,13.4,13.435,13.19,13.32,1705845
2024-05-09,13.27,13.305,13.03,13.18,1177093
2024-05-10,13.26,13.415,13.13,13.19,1609753
2024-05-13,13.2,13.6,13.19,13.465,3074328
2024-05-14,13.8,14.51,13.745,14.38,4932167
2024-05-15,14.375,14.87,14.21,14.475,1831180
2024-05-16,14.495,14.85,14.4,14.49,1661818
2024-05-17,14.49,14.56,14.325,14.505,1245717
2024-05-20,14.435,14.47,13.96,13.96,1925078
2024-05-21,13.82,13.94,13.49,13.49,1892749
2024-05-22,13.4,13.45,13.24,13.285,1332306
2024-05-23,13.26,13.35,12.94,13.02,1665966
2024-05-24,12.825,12.825,12.275,12.54,3990305
2024-05-27,12.56,12.59,12.4,12.5,920579
2024-05-28,12.54,12.59,12.255,12.435,1654432
2024-05-29,12.275,12.295,11.875,11.905,1891091
2024-05-30,12.165,12.5,11.82,12.18,2895677
2024-05-31,12.105,12.12,11.835,12.01,1799751
2024-06-03,12.1,12.525,12.0,12.48,1621167
2024-06-04,12.495,12.515,12.13,12.35,1383634
2024-06-05,12.41,12.42,12.1,12.25,1071398
2024-06-06,12.355,12.42,11.74,12.175,2257762
2024-06-07,12.225,12.26,11.855,12.065,1289120
2024-06-10,11.92,12.65,11.92,12.51,2762413
2024-06-11,12.505,12.55,12.11,12.11,1572059
2024-06-12,12.1,12.4,11.885,12.27,1847406
2024-06-13,12.27,12.34,11.945,11.95,1718955
